ip,total_requests,unique_paths,error_rate_4xx,ua_bot_flag,avg_requests_per_minute,max_requests_per_minute,repeated_path_ratio,anomaly_score,is_anomaly
1.123.146.168,17,17,0.0,0,17.0,17,0.0,0.11592247908877429,0
1.125.30.9,78,74,0.0,0,26.0,50,0.05128205128205132,0.03036531455239233,0
1.128.111.87,1414,988,0.003536067892503536,0,47.13333333333333,203,0.30127298444130124,-0.18391573158960162,1
1.129.21.150,115,85,0.0,0,38.333333333333336,54,0.26086956521739135,-0.016328695231463075,1
1.140.208.220,68,59,0.0,0,22.666666666666668,50,0.13235294117647056,0.026185924152765327,0
1.145.188.44,12,12,0.08333333333333333,0,12.0,12,0.0,0.07583969445237548,0
1.145.26.51,32,27,0.0,0,16.0,23,0.15625,0.06795984808634814,0
1.145.51.82,167,162,0.011976047904191617,0,27.833333333333332,51,0.029940119760479056,-0.04179228621636055,1
1.145.8.37,236,213,0.0211864406779661,0,39.333333333333336,78,0.09745762711864403,-0.07281505164946234,1
1.146.106.79,23,23,0.0,0,23.0,23,0.0,0.1013300330941529,0
1.146.112.10,63,61,0.0,0,63.0,63,0.031746031746031744,-0.014396666292311622,1
1.146.121.102,41,41,0.024390243902439025,0,13.666666666666666,28,0.0,0.06212992080719515,0
1.146.248.66,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
1.146.71.113,107,105,0.0,0,107.0,107,0.01869158878504673,-0.06723763622758805,1
1.146.78.30,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
1.146.90.249,2,2,0.0,0,2.0,2,0.0,0.2536864300418806,0
1.147.46.136,81,71,0.0,0,81.0,81,0.12345679012345678,-0.03363052382954401,1
1.147.64.207,98,87,0.01020408163265306,0,24.5,38,0.11224489795918369,0.005719899864382261,0
1.157.159.113,15,15,0.0,0,15.0,15,0.0,0.11692026818266715,0
1.158.95.225,169,105,0.0,0,8.45,82,0.37869822485207105,-0.045022731880158706,1
1.192.192.8,2,2,0.0,0,1.0,1,0.0,0.2920792017321496,0
1.192.195.11,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
1.192.195.8,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
1.41.181.145,159,157,0.0,0,53.0,99,0.012578616352201255,-0.06228325265395562,1
1.92.197.140,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
1.92.204.87,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
100.24.149.244,3,3,0.0,1,1.0,1,0.0,0.282766981490269,0
100.24.167.60,4,4,0.0,1,1.0,1,0.0,0.2637034215537903,0
100.25.120.246,3,3,0.0,1,1.0,1,0.0,0.282766981490269,0
100.28.118.16,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
100.28.133.214,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
100.28.204.82,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
100.28.44.58,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
100.28.49.152,4,4,0.0,1,1.0,1,0.0,0.2637034215537903,0
100.29.107.38,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
100.29.128.75,4,4,0.0,1,1.0,1,0.0,0.2637034215537903,0
100.29.155.89,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
100.29.160.53,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
100.29.164.178,3,3,0.0,1,1.0,1,0.0,0.282766981490269,0
100.29.34.97,3,3,0.0,1,1.0,1,0.0,0.282766981490269,0
101.115.227.72,125,123,0.008,0,125.0,125,0.016000000000000014,-0.09924852081752966,1
101.115.237.51,43,43,0.0,0,7.166666666666667,27,0.0,0.08216536876572045,0
101.181.72.120,136,136,0.0,0,45.333333333333336,84,0.0,-0.032640883181168645,1
101.185.220.206,23,23,0.0,0,23.0,23,0.0,0.1013300330941529,0
101.32.192.203,11,1,1.0,0,1.0,1,0.9090909090909091,-0.06638658722092605,1
101.33.66.34,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
101.36.112.233,8,8,0.0,0,8.0,8,0.0,0.14503157561481345,0
101.44.160.40,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
103.135.38.136,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
103.35.189.35,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
104.152.52.64,2,2,0.5,1,2.0,2,0.0,0.10633291515294052,0
104.210.140.128,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
104.23.239.49,2,2,1.0,0,2.0,2,0.0,0.0550624105848877,0
104.28.125.2,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
104.28.125.5,5,5,0.8,0,5.0,5,0.0,0.0154548586386829,0
104.28.35.19,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
106.117.214.41,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
106.70.214.233,129,121,0.007751937984496124,0,14.333333333333334,60,0.06201550387596899,-0.005682238480511637,1
106.71.202.235,23,23,0.0,0,23.0,23,0.0,0.1013300330941529,0
107.20.181.148,3,3,0.0,1,1.0,1,0.0,0.282766981490269,0
107.20.25.33,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
107.20.255.194,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
107.22.208.39,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
107.23.62.75,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
108.177.2.9,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
110.141.253.29,23,23,0.0,0,23.0,23,0.0,0.1013300330941529,0
111.225.241.31,2,1,0.0,0,1.0,1,0.5,0.14197066039175554,0
115.130.162.30,34,34,0.0,0,17.0,28,0.0,0.09331488884949746,0
115.190.12.175,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
116.204.102.28,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
116.204.23.220,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
116.204.32.255,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
116.204.43.240,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
116.204.7.15,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
116.204.76.75,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
116.255.54.62,3224,2702,0.0024813895781637717,0,23.705882352941178,124,0.1619106699751861,-0.1898920856719981,1
116.91.217.33,23,23,0.0,0,23.0,23,0.0,0.1013300330941529,0
118.102.88.136,23,23,0.0,0,23.0,23,0.0,0.1013300330941529,0
119.18.1.85,41,41,0.0,0,20.5,29,0.0,0.08630690829178156,0
119.28.177.175,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
120.151.77.116,97,85,0.010309278350515464,0,97.0,97,0.12371134020618557,-0.061572928188295406,1
120.154.71.222,74,65,0.0,0,18.5,50,0.1216216216216216,0.039056214925010324,0
120.17.113.201,71,64,0.0,0,11.833333333333334,24,0.09859154929577463,0.04189043402997772,0
120.22.139.110,154,142,0.0,0,51.333333333333336,65,0.07792207792207795,-0.05130746450631496,1
120.239.26.111,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
121.221.129.140,119,116,0.0,0,19.833333333333332,36,0.025210084033613467,0.004618114082808766,0
121.37.100.32,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
121.45.166.97,38,36,0.0,0,19.0,21,0.052631578947368474,0.08010995940364418,0
122.150.220.200,18,18,0.0,0,18.0,18,0.0,0.12186915669126253,0
122.57.95.250,89,89,0.0,0,44.5,66,0.0,0.008840083880780725,0
122.8.180.67,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
124.243.137.167,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
124.243.170.230,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
124.243.177.120,6,6,0.0,0,6.0,6,0.0,0.17074499606249138,0
129.226.174.80,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
130.49.216.33,4,1,1.0,0,1.0,1,0.75,-0.03397022122729543,1
134.209.1.122,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
135.237.124.21,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
135.237.127.54,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
136.243.222.140,25,25,0.0,1,1.3157894736842106,3,0.0,0.14127161054677795,0
136.243.59.237,25,25,0.04,1,1.3888888888888888,3,0.0,0.11237023953096825,0
137.184.160.249,2,2,0.0,0,2.0,2,0.0,0.2536864300418806,0
14.201.18.188,6,6,0.0,0,6.0,6,0.0,0.17074499606249138,0
14.202.102.130,82,73,0.0,0,41.0,73,0.1097560975609756,0.019917763203553096,0
141.94.76.134,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
141.94.78.40,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
141.94.79.3,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
141.98.11.194,2,1,1.0,0,2.0,2,0.5,-0.01048336416877016,1
142.111.93.18,2,2,0.5,0,2.0,2,0.0,0.10633291515294052,0
144.134.27.226,25,23,0.04,0,25.0,25,0.07999999999999996,0.03199387454875047,0
145.239.87.55,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
145.239.89.234,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
146.190.85.10,2,1,1.0,0,2.0,2,0.5,-0.01048336416877016,1
147.185.132.192,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
147.185.132.222,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
148.153.56.84,6,6,1.0,0,3.0,4,0.0,0.012333876559879942,0
148.251.121.91,3,2,0.0,1,3.0,3,0.33333333333333337,0.1400533931307001,0
149.167.18.121,97,94,0.0,0,32.333333333333336,72,0.030927835051546393,0.015747846818422673,0
149.28.168.226,287,1,0.0,1,1.0,1,0.9965156794425087,-0.05666859213338171,1
155.254.61.243,2,2,0.5,0,2.0,2,0.0,0.10633291515294052,0
159.138.87.52,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
159.138.96.226,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
159.196.12.167,23,23,0.0,0,23.0,23,0.0,0.1013300330941529,0
159.196.168.200,123,87,0.024390243902439025,0,24.6,55,0.29268292682926833,-0.040624361153573596,1
159.196.168.99,66,58,0.015151515151515152,0,33.0,37,0.12121212121212122,0.0038505017019614396,0
159.196.169.17,4267,2229,0.005624560581204594,0,26.66875,147,0.47761893602062344,-0.21084447278980734,1
160.250.70.17,7,7,0.0,1,7.0,7,0.0,0.15784459749267354,0
162.120.184.49,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
162.120.185.33,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
162.62.213.187,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
162.62.231.139,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
163.5.148.15,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
165.154.202.146,2,2,0.0,0,2.0,2,0.0,0.2536864300418806,0
165.154.227.23,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
167.99.179.140,9,7,0.7777777777777778,0,9.0,9,0.2222222222222222,-0.05685282595671792,1
168.140.254.235,103,93,0.0,0,34.333333333333336,74,0.09708737864077666,0.017264776399838366,0
168.140.255.219,392,338,0.002551020408163265,0,65.33333333333333,150,0.1377551020408163,-0.12290067987190434,1
168.76.20.229,2,2,0.0,0,2.0,2,0.0,0.2536864300418806,0
168.81.237.32,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
17.241.219.140,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.241.219.202,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.241.219.64,2,2,0.0,1,2.0,2,0.0,0.2536864300418806,0
17.241.219.89,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.241.227.116,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.241.227.159,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.241.227.179,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.241.227.59,2,2,0.0,1,2.0,2,0.0,0.2536864300418806,0
17.241.227.94,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.241.75.200,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.246.15.169,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.246.15.24,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.246.15.81,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.246.19.66,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.246.23.110,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.246.23.15,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.246.23.252,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.246.23.44,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.246.23.91,2,2,0.0,1,2.0,2,0.0,0.2536864300418806,0
17.246.23.92,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
17.246.23.95,2,2,0.0,1,2.0,2,0.0,0.2536864300418806,0
170.106.110.146,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
170.106.113.235,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
170.106.140.110,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
170.106.165.186,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
172.177.30.160,114,114,1.0,0,38.0,43,0.0,-0.09329154307644238,1
172.207.189.235,136,129,1.0,0,136.0,136,0.05147058823529416,-0.15833292368744578,1
172.225.63.75,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
172.64.192.93,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
172.68.186.78,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
172.69.224.92,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
172.70.162.71,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
172.71.144.49,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
172.71.178.148,1,1,1.0,0,1.0,1,0.0,0.13347305958721345,0
173.252.107.1,2,2,0.0,0,1.0,1,0.0,0.2920792017321496,0
173.252.107.113,2,1,0.0,0,2.0,2,0.5,0.12016450987827548,0
173.252.107.114,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.107.115,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
173.252.107.116,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
173.252.107.125,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.107.2,2,2,0.0,0,2.0,2,0.0,0.2536864300418806,0
173.252.107.3,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
173.252.107.32,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.107.35,2,2,0.0,0,2.0,2,0.0,0.2536864300418806,0
173.252.107.39,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.107.5,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.107.6,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.107.7,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.107.9,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
173.252.127.0,14,14,0.0,0,14.0,14,0.0,0.12527078515132628,0
173.252.127.113,4,4,0.0,0,4.0,4,0.0,0.20817451733493403,0
173.252.127.12,8,6,0.0,0,8.0,8,0.25,0.07376292359035719,0
173.252.127.59,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.70.11,12,12,0.0,0,12.0,12,0.0,0.12473125371806348,0
173.252.70.114,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.70.25,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.70.28,26,24,0.0,0,13.0,14,0.07692307692307687,0.08853472641700078,0
173.252.70.8,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.79.1,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
173.252.79.10,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.79.112,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.79.114,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.79.115,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.79.2,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.79.4,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.79.5,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.79.7,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.79.8,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.82.10,4,1,0.0,0,2.0,3,0.75,0.07291984777570537,0
173.252.82.113,3,1,0.0,0,3.0,3,0.6666666666666667,0.08505994159932118,0
173.252.82.13,3,1,0.0,0,3.0,3,0.6666666666666667,0.08505994159932118,0
173.252.82.19,3,1,0.0,0,1.5,2,0.6666666666666667,0.09092893321461071,0
173.252.82.22,2,1,0.0,0,2.0,2,0.5,0.12016450987827548,0
173.252.82.23,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.82.26,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.82.3,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.82.5,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.82.9,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.83.1,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.83.113,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.83.13,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.83.14,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.83.19,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.83.20,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.83.3,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.83.4,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.83.6,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.83.9,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
173.252.87.25,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.87.26,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.87.3,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.87.33,2,2,0.0,0,1.0,1,0.0,0.2920792017321496,0
173.252.87.44,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
173.252.87.48,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.87.58,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.95.1,3,3,0.0,0,3.0,3,0.0,0.23249568143918747,0
173.252.95.10,2,1,0.0,0,1.0,1,0.5,0.14197066039175554,0
173.252.95.112,5,4,0.0,0,2.5,3,0.19999999999999996,0.15708436466472253,0
173.252.95.113,4,4,0.0,0,4.0,4,0.0,0.20817451733493403,0
173.252.95.114,5,5,0.0,0,2.5,4,0.0,0.20293567017177505,0
173.252.95.115,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.95.116,5,4,0.0,0,2.5,3,0.19999999999999996,0.15708436466472253,0
173.252.95.15,4,4,0.0,0,2.0,3,0.0,0.2409658235892928,0
173.252.95.17,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.95.18,4,3,0.0,0,2.0,3,0.25,0.16188433944625852,0
173.252.95.2,24,23,0.0,1,8.0,18,0.04166666666666663,0.10198740364003467,0
173.252.95.22,2,2,0.0,0,1.0,1,0.0,0.2920792017321496,0
173.252.95.29,7,4,0.0,0,3.5,4,0.4285714285714286,0.08748314781877897,0
173.252.95.3,4,4,0.0,0,2.0,2,0.0,0.24268551157295082,0
173.252.95.31,4,4,0.0,0,2.0,2,0.0,0.24268551157295082,0
173.252.95.33,5,5,0.0,0,1.25,2,0.0,0.2320031090742462,0
173.252.95.34,3,3,0.0,0,1.5,2,0.0,0.24871522115351596,0
173.252.95.35,4,4,0.0,0,1.3333333333333333,2,0.0,0.24708965239845998,0
173.252.95.36,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.95.39,3,3,0.0,0,1.5,2,0.0,0.24871522115351596,0
173.252.95.4,3,2,0.0,0,1.5,2,0.33333333333333337,0.1433648763708789,0
173.252.95.40,6,6,0.0,0,3.0,3,0.0,0.21613136816694456,0
173.252.95.41,4,4,0.0,0,4.0,4,0.0,0.20817451733493403,0
173.252.95.45,3,2,0.0,0,1.5,2,0.33333333333333337,0.1433648763708789,0
173.252.95.5,2,2,0.0,0,1.0,1,0.0,0.2920792017321496,0
173.252.95.6,4,3,0.0,0,2.0,3,0.25,0.16188433944625852,0
173.252.95.7,3,3,0.0,0,3.0,3,0.0,0.23249568143918747,0
173.252.95.8,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
173.252.95.9,4,3,0.0,0,2.0,3,0.25,0.16188433944625852,0
175.33.56.224,104,103,0.0,0,26.0,76,0.009615384615384581,0.01214586519403038,0
175.34.79.153,85,75,0.0,0,42.5,67,0.11764705882352944,0.020100067745417727,0
175.38.87.137,34,33,0.029411764705882353,0,8.5,17,0.02941176470588236,0.06720273882871275,0
18.136.193.236,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
18.140.62.139,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
18.204.152.114,4,4,0.0,1,1.0,1,0.0,0.2637034215537903,0
18.205.127.11,3,3,0.0,1,1.0,1,0.0,0.282766981490269,0
18.205.213.231,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
18.205.91.101,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
18.206.47.187,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
18.207.79.144,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
18.207.89.138,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
18.208.11.93,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
18.209.137.234,3,3,0.0,1,1.0,1,0.0,0.282766981490269,0
18.209.201.119,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
18.210.58.238,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
18.211.148.239,3,3,0.0,1,1.0,1,0.0,0.282766981490269,0
18.211.39.188,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
18.213.102.186,4,4,0.0,1,1.0,1,0.0,0.2637034215537903,0
18.213.240.226,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
18.213.70.100,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
18.214.124.6,3,3,0.0,1,1.0,1,0.0,0.282766981490269,0
18.214.138.148,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
18.214.238.178,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
18.214.251.19,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
18.215.112.101,3,3,0.0,1,1.0,1,0.0,0.282766981490269,0
18.215.49.176,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
18.232.12.157,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
18.232.36.1,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
18.233.24.238,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
18.235.158.19,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
18.235.81.246,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
18.97.9.96,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
18.97.9.98,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
180.153.236.154,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
180.153.236.228,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
180.153.236.25,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
180.153.236.74,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
182.42.111.213,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
184.72.84.154,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
184.72.95.195,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
184.73.167.217,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
184.73.195.18,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
184.73.239.35,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
184.73.35.182,2,2,0.0,1,1.0,1,0.0,0.2920792017321496,0
184.73.68.20,1,1,0.0,1,1.0,1,0.0,0.2978596404710851,0
185.226.196.5,1,1,0.0,0,1.0,1,0.0,0.2978596404710851,0
